OBJECTID,neighborhood,ucrDescription,number,reportMonth,reportYear
9021,St. Anthony West,Homicide,0,8,2018
9022,St. Anthony West,Larceny,3,8,2018
9023,St. Anthony West,Rape,0,8,2018
9024,St. Anthony West,Robbery,0,8,2018
9025,Standish,Aggravated Assault,2,8,2018
9026,Standish,Arson,0,8,2018
9027,Standish,Auto Theft,1,8,2018
9028,Standish,Burglary,9,8,2018
9029,Standish,Homicide,0,8,2018
9030,Standish,Larceny,10,8,2018
9031,Standish,Rape,1,8,2018
9032,Standish,Robbery,0,8,2018
9033,Steven's Square - Loring Heights,Aggravated Assault,2,8,2018
9034,Steven's Square - Loring Heights,Arson,0,8,2018
9035,Steven's Square - Loring Heights,Auto Theft,2,8,2018
9036,Steven's Square - Loring Heights,Burglary,1,8,2018
9037,Steven's Square - Loring Heights,Homicide,0,8,2018
9038,Steven's Square - Loring Heights,Larceny,12,8,2018
9039,Steven's Square - Loring Heights,Rape,1,8,2018
9040,Steven's Square - Loring Heights,Robbery,1,8,2018
9041,Sumner - Glenwood,Aggravated Assault,2,8,2018
9042,Sumner - Glenwood,Arson,0,8,2018
9043,Sumner - Glenwood,Auto Theft,1,8,2018
9044,Sumner - Glenwood,Burglary,2,8,2018
9045,Sumner - Glenwood,Homicide,0,8,2018
9046,Sumner - Glenwood,Larceny,3,8,2018
9047,Sumner - Glenwood,Rape,0,8,2018
9048,Sumner - Glenwood,Robbery,0,8,2018
9049,Tangletown,Aggravated Assault,0,8,2018
9050,Tangletown,Arson,0,8,2018
9051,Tangletown,Auto Theft,0,8,2018
9052,Tangletown,Burglary,1,8,2018
9053,Tangletown,Homicide,0,8,2018
9054,Tangletown,Larceny,3,8,2018
9055,Tangletown,Rape,0,8,2018
9056,Tangletown,Robbery,0,8,2018
9057,University of Minnesota,Aggravated Assault,1,8,2018
9058,University of Minnesota,Arson,0,8,2018
9059,University of Minnesota,Auto Theft,0,8,2018
9060,University of Minnesota,Burglary,0,8,2018
9061,University of Minnesota,Homicide,0,8,2018
9062,University of Minnesota,Larceny,9,8,2018
9063,University of Minnesota,Rape,0,8,2018
9064,University of Minnesota,Robbery,0,8,2018
9065,Ventura Village,Aggravated Assault,7,8,2018
9066,Ventura Village,Arson,0,8,2018
9067,Ventura Village,Auto Theft,8,8,2018
9068,Ventura Village,Burglary,4,8,2018
9069,Ventura Village,Homicide,0,8,2018
9070,Ventura Village,Larceny,20,8,2018
9071,Ventura Village,Rape,1,8,2018
9072,Ventura Village,Robbery,2,8,2018
9073,Victory,Aggravated Assault,1,8,2018
9074,Victory,Arson,0,8,2018
9075,Victory,Auto Theft,5,8,2018
9076,Victory,Burglary,1,8,2018
9077,Victory,Homicide,0,8,2018
9078,Victory,Larceny,9,8,2018
9079,Victory,Rape,0,8,2018
9080,Victory,Robbery,1,8,2018
9081,Waite Park,Aggravated Assault,1,8,2018
9082,Waite Park,Arson,0,8,2018
9083,Waite Park,Auto Theft,2,8,2018
9084,Waite Park,Burglary,2,8,2018
9085,Waite Park,Homicide,0,8,2018
9086,Waite Park,Larceny,3,8,2018
9087,Waite Park,Rape,0,8,2018
9088,Waite Park,Robbery,0,8,2018
9089,Webber - Camden,Aggravated Assault,4,8,2018
9090,Webber - Camden,Arson,0,8,2018
9091,Webber - Camden,Auto Theft,2,8,2018
9092,Webber - Camden,Burglary,6,8,2018
9093,Webber - Camden,Homicide,0,8,2018
9094,Webber - Camden,Larceny,13,8,2018
9095,Webber - Camden,Rape,0,8,2018
9096,Webber - Camden,Robbery,3,8,2018
9097,Wenonah,Aggravated Assault,1,8,2018
9098,Wenonah,Arson,0,8,2018
9099,Wenonah,Auto Theft,1,8,2018
9100,Wenonah,Burglary,3,8,2018
9101,Wenonah,Homicide,0,8,2018
9102,Wenonah,Larceny,7,8,2018
9103,Wenonah,Rape,0,8,2018
9104,Wenonah,Robbery,0,8,2018
9105,West Calhoun,Aggravated Assault,0,8,2018
9106,West Calhoun,Arson,0,8,2018
9107,West Calhoun,Auto Theft,1,8,2018
9108,West Calhoun,Burglary,1,8,2018
9109,West Calhoun,Homicide,0,8,2018
9110,West Calhoun,Larceny,8,8,2018
9111,West Calhoun,Rape,0,8,2018
9112,West Calhoun,Robbery,0,8,2018
9113,Whittier,Aggravated Assault,6,8,2018
9114,Whittier,Arson,0,8,2018
9115,Whittier,Auto Theft,6,8,2018
9116,Whittier,Burglary,14,8,2018
9117,Whittier,Homicide,0,8,2018
9118,Whittier,Larceny,38,8,2018
9119,Whittier,Rape,0,8,2018
9120,Whittier,Robbery,9,8,2018
9121,Willard - Hay,Aggravated Assault,5,8,2018
9122,Willard - Hay,Arson,0,8,2018
9123,Willard - Hay,Auto Theft,5,8,2018
9124,Willard - Hay,Burglary,5,8,2018
9125,Willard - Hay,Homicide,0,8,2018
9126,Willard - Hay,Larceny,11,8,2018
9127,Willard - Hay,Rape,0,8,2018
9128,Willard - Hay,Robbery,1,8,2018
9129,Windom,Aggravated Assault,2,8,2018
9130,Windom,Arson,0,8,2018
9131,Windom,Auto Theft,0,8,2018
9132,Windom,Burglary,3,8,2018
9133,Windom,Homicide,0,8,2018
9134,Windom,Larceny,6,8,2018
9135,Windom,Rape,1,8,2018
9136,Windom,Robbery,1,8,2018
9137,Windom Park,Aggravated Assault,0,8,2018
9138,Windom Park,Arson,0,8,2018
9139,Windom Park,Auto Theft,0,8,2018
9140,Windom Park,Burglary,0,8,2018
9141,Windom Park,Homicide,0,8,2018
9142,Windom Park,Larceny,8,8,2018
9143,Windom Park,Rape,0,8,2018
9144,Windom Park,Robbery,0,8,2018
9145,Z_** NOT ASSIGNED **,Aggravated Assault,1,8,2018
9146,Z_** NOT ASSIGNED **,Arson,0,8,2018
9147,Z_** NOT ASSIGNED **,Auto Theft,1,8,2018
9148,Z_** NOT ASSIGNED **,Burglary,2,8,2018
9149,Z_** NOT ASSIGNED **,Homicide,0,8,2018
9150,Z_** NOT ASSIGNED **,Larceny,23,8,2018
9151,Z_** NOT ASSIGNED **,Rape,0,8,2018
9152,Z_** NOT ASSIGNED **,Robbery,1,8,2018
9153,Armatage,Aggravated Assault,0,9,2018
9154,Armatage,Arson,0,9,2018
9155,Armatage,Auto Theft,0,9,2018
9156,Armatage,Burglary,2,9,2018
9157,Armatage,Homicide,0,9,2018
9158,Armatage,Larceny,5,9,2018
9159,Armatage,Rape,0,9,2018
9160,Armatage,Robbery,0,9,2018
9161,Audubon Park,Aggravated Assault,0,9,2018
9162,Audubon Park,Arson,0,9,2018
9163,Audubon Park,Auto Theft,3,9,2018
9164,Audubon Park,Burglary,4,9,2018
9165,Audubon Park,Homicide,0,9,2018
9166,Audubon Park,Larceny,3,9,2018
9167,Audubon Park,Rape,1,9,2018
9168,Audubon Park,Robbery,0,9,2018
9169,Bancroft,Aggravated Assault,0,9,2018
9170,Bancroft,Arson,0,9,2018
9171,Bancroft,Auto Theft,1,9,2018
9172,Bancroft,Burglary,2,9,2018
9173,Bancroft,Homicide,0,9,2018
9174,Bancroft,Larceny,4,9,2018
9175,Bancroft,Rape,0,9,2018
9176,Bancroft,Robbery,0,9,2018
9177,Beltrami,Aggravated Assault,0,9,2018
9178,Beltrami,Arson,0,9,2018
9179,Beltrami,Auto Theft,0,9,2018
9180,Beltrami,Burglary,0,9,2018
9181,Beltrami,Homicide,0,9,2018
9182,Beltrami,Larceny,2,9,2018
9183,Beltrami,Rape,0,9,2018
9184,Beltrami,Robbery,0,9,2018
9185,Bottineau,Aggravated Assault,0,9,2018
9186,Bottineau,Arson,0,9,2018
9187,Bottineau,Auto Theft,1,9,2018
9188,Bottineau,Burglary,1,9,2018
9189,Bottineau,Homicide,0,9,2018
9190,Bottineau,Larceny,10,9,2018
9191,Bottineau,Rape,0,9,2018
9192,Bottineau,Robbery,0,9,2018
9193,Bryant,Aggravated Assault,0,9,2018
9194,Bryant,Arson,0,9,2018
9195,Bryant,Auto Theft,0,9,2018
9196,Bryant,Burglary,3,9,2018
9197,Bryant,Homicide,0,9,2018
9198,Bryant,Larceny,2,9,2018
9199,Bryant,Rape,0,9,2018
9200,Bryant,Robbery,1,9,2018
9201,Bryn - Mawr,Aggravated Assault,0,9,2018
9202,Bryn - Mawr,Arson,0,9,2018
9203,Bryn - Mawr,Auto Theft,2,9,2018
9204,Bryn - Mawr,Burglary,4,9,2018
9205,Bryn - Mawr,Homicide,0,9,2018
9206,Bryn - Mawr,Larceny,1,9,2018
9207,Bryn - Mawr,Rape,0,9,2018
9208,Bryn - Mawr,Robbery,0,9,2018
9209,Camden Industrial,Aggravated Assault,0,9,2018
9210,Camden Industrial,Arson,1,9,2018
9211,Camden Industrial,Auto Theft,0,9,2018
9212,Camden Industrial,Burglary,0,9,2018
9213,Camden Industrial,Homicide,0,9,2018
9214,Camden Industrial,Larceny,0,9,2018
9215,Camden Industrial,Rape,0,9,2018
9216,Camden Industrial,Robbery,0,9,2018
9217,CARAG,Aggravated Assault,2,9,2018
9218,CARAG,Arson,0,9,2018
9219,CARAG,Auto Theft,2,9,2018
9220,CARAG,Burglary,5,9,2018
9221,CARAG,Homicide,0,9,2018
9222,CARAG,Larceny,19,9,2018
9223,CARAG,Rape,0,9,2018
9224,CARAG,Robbery,1,9,2018
9225,Cedar - Isles - Dean,Aggravated Assault,0,9,2018
9226,Cedar - Isles - Dean,Arson,0,9,2018
9227,Cedar - Isles - Dean,Auto Theft,2,9,2018
9228,Cedar - Isles - Dean,Burglary,0,9,2018
9229,Cedar - Isles - Dean,Homicide,0,9,2018
9230,Cedar - Isles - Dean,Larceny,7,9,2018
9231,Cedar - Isles - Dean,Rape,0,9,2018
9232,Cedar - Isles - Dean,Robbery,0,9,2018
9233,Cedar Riverside,Aggravated Assault,1,9,2018
9234,Cedar Riverside,Arson,0,9,2018
9235,Cedar Riverside,Auto Theft,7,9,2018
9236,Cedar Riverside,Burglary,2,9,2018
9237,Cedar Riverside,Homicide,1,9,2018
9238,Cedar Riverside,Larceny,26,9,2018
9239,Cedar Riverside,Rape,0,9,2018
9240,Cedar Riverside,Robbery,0,9,2018
9241,Central,Aggravated Assault,3,9,2018
9242,Central,Arson,0,9,2018
9243,Central,Auto Theft,1,9,2018
9244,Central,Burglary,4,9,2018
9245,Central,Homicide,0,9,2018
9246,Central,Larceny,11,9,2018
9247,Central,Rape,0,9,2018
9248,Central,Robbery,2,9,2018
9249,Cleveland,Aggravated Assault,4,9,2018
9250,Cleveland,Arson,0,9,2018
9251,Cleveland,Auto Theft,1,9,2018
9252,Cleveland,Burglary,4,9,2018
9253,Cleveland,Homicide,0,9,2018
9254,Cleveland,Larceny,6,9,2018
9255,Cleveland,Rape,1,9,2018
9256,Cleveland,Robbery,1,9,2018
9257,Columbia Park,Aggravated Assault,0,9,2018
9258,Columbia Park,Arson,0,9,2018
9259,Columbia Park,Auto Theft,0,9,2018
9260,Columbia Park,Burglary,0,9,2018
9261,Columbia Park,Homicide,0,9,2018
9262,Columbia Park,Larceny,2,9,2018
9263,Columbia Park,Rape,0,9,2018
9264,Columbia Park,Robbery,0,9,2018
9265,Como,Aggravated Assault,0,9,2018
9266,Como,Arson,0,9,2018
9267,Como,Auto Theft,1,9,2018
9268,Como,Burglary,8,9,2018
9269,Como,Homicide,0,9,2018
9270,Como,Larceny,10,9,2018
9271,Como,Rape,2,9,2018
9272,Como,Robbery,0,9,2018
9273,Cooper,Aggravated Assault,0,9,2018
9274,Cooper,Arson,0,9,2018
9275,Cooper,Auto Theft,5,9,2018
9276,Cooper,Burglary,4,9,2018
9277,Cooper,Homicide,0,9,2018
9278,Cooper,Larceny,4,9,2018
9279,Cooper,Rape,0,9,2018
9280,Cooper,Robbery,0,9,2018
9281,Corcoran,Aggravated Assault,3,9,2018
9282,Corcoran,Arson,0,9,2018
9283,Corcoran,Auto Theft,0,9,2018
9284,Corcoran,Burglary,4,9,2018
9285,Corcoran,Homicide,0,9,2018
9286,Corcoran,Larceny,3,9,2018
9287,Corcoran,Rape,0,9,2018
9288,Corcoran,Robbery,3,9,2018
9289,Diamond Lake,Aggravated Assault,1,9,2018
9290,Diamond Lake,Arson,0,9,2018
9291,Diamond Lake,Auto Theft,0,9,2018
9292,Diamond Lake,Burglary,2,9,2018
9293,Diamond Lake,Homicide,0,9,2018
9294,Diamond Lake,Larceny,7,9,2018
9295,Diamond Lake,Rape,0,9,2018
9296,Diamond Lake,Robbery,0,9,2018
9297,Downtown East,Aggravated Assault,2,9,2018
9298,Downtown East,Arson,0,9,2018
9299,Downtown East,Auto Theft,1,9,2018
9300,Downtown East,Burglary,1,9,2018
9301,Downtown East,Homicide,0,9,2018
9302,Downtown East,Larceny,19,9,2018
9303,Downtown East,Rape,0,9,2018
9304,Downtown East,Robbery,2,9,2018
9305,Downtown West,Aggravated Assault,15,9,2018
9306,Downtown West,Arson,1,9,2018
9307,Downtown West,Auto Theft,9,9,2018
9308,Downtown West,Burglary,13,9,2018
9309,Downtown West,Homicide,0,9,2018
9310,Downtown West,Larceny,149,9,2018
9311,Downtown West,Rape,2,9,2018
9312,Downtown West,Robbery,12,9,2018
9313,East Harriet,Aggravated Assault,0,9,2018
9314,East Harriet,Arson,0,9,2018
9315,East Harriet,Auto Theft,0,9,2018
9316,East Harriet,Burglary,1,9,2018
9317,East Harriet,Homicide,0,9,2018
9318,East Harriet,Larceny,2,9,2018
9319,East Harriet,Rape,1,9,2018
9320,East Harriet,Robbery,0,9,2018
9321,East Isles,Aggravated Assault,0,9,2018
9322,East Isles,Arson,0,9,2018
9323,East Isles,Auto Theft,0,9,2018
9324,East Isles,Burglary,8,9,2018
9325,East Isles,Homicide,0,9,2018
9326,East Isles,Larceny,18,9,2018
9327,East Isles,Rape,1,9,2018
9328,East Isles,Robbery,0,9,2018
9329,East Phillips,Aggravated Assault,7,9,2018
9330,East Phillips,Arson,0,9,2018
9331,East Phillips,Auto Theft,5,9,2018
9332,East Phillips,Burglary,5,9,2018
9333,East Phillips,Homicide,0,9,2018
9334,East Phillips,Larceny,17,9,2018
9335,East Phillips,Rape,2,9,2018
9336,East Phillips,Robbery,8,9,2018
9337,ECCO,Aggravated Assault,0,9,2018
9338,ECCO,Arson,0,9,2018
9339,ECCO,Auto Theft,2,9,2018
9340,ECCO,Burglary,2,9,2018
9341,ECCO,Homicide,0,9,2018
9342,ECCO,Larceny,13,9,2018
9343,ECCO,Rape,0,9,2018
9344,ECCO,Robbery,0,9,2018
9345,Elliot Park,Aggravated Assault,4,9,2018
9346,Elliot Park,Arson,0,9,2018
9347,Elliot Park,Auto Theft,1,9,2018
9348,Elliot Park,Burglary,4,9,2018
9349,Elliot Park,Homicide,0,9,2018
9350,Elliot Park,Larceny,28,9,2018
9351,Elliot Park,Rape,0,9,2018
9352,Elliot Park,Robbery,1,9,2018
9353,Ericsson,Aggravated Assault,0,9,2018
9354,Ericsson,Arson,0,9,2018
9355,Ericsson,Auto Theft,1,9,2018
9356,Ericsson,Burglary,3,9,2018
9357,Ericsson,Homicide,0,9,2018
9358,Ericsson,Larceny,6,9,2018
9359,Ericsson,Rape,0,9,2018
9360,Ericsson,Robbery,0,9,2018
9361,Field,Aggravated Assault,1,9,2018
9362,Field,Arson,0,9,2018
9363,Field,Auto Theft,1,9,2018
9364,Field,Burglary,0,9,2018
9365,Field,Homicide,0,9,2018
9366,Field,Larceny,0,9,2018
9367,Field,Rape,0,9,2018
9368,Field,Robbery,0,9,2018
9369,Folwell,Aggravated Assault,5,9,2018
9370,Folwell,Arson,0,9,2018
9371,Folwell,Auto Theft,3,9,2018
9372,Folwell,Burglary,8,9,2018
9373,Folwell,Homicide,0,9,2018
9374,Folwell,Larceny,9,9,2018
9375,Folwell,Rape,2,9,2018
9376,Folwell,Robbery,5,9,2018
9377,Fulton,Aggravated Assault,0,9,2018
9378,Fulton,Arson,0,9,2018
9379,Fulton,Auto Theft,0,9,2018
9380,Fulton,Burglary,2,9,2018
9381,Fulton,Homicide,0,9,2018
9382,Fulton,Larceny,11,9,2018
9383,Fulton,Rape,0,9,2018
9384,Fulton,Robbery,0,9,2018
9385,Hale,Aggravated Assault,1,9,2018
9386,Hale,Arson,0,9,2018
9387,Hale,Auto Theft,0,9,2018
9388,Hale,Burglary,1,9,2018
9389,Hale,Homicide,0,9,2018
9390,Hale,Larceny,2,9,2018
9391,Hale,Rape,0,9,2018
9392,Hale,Robbery,0,9,2018
9393,Harrison,Aggravated Assault,4,9,2018
9394,Harrison,Arson,1,9,2018
9395,Harrison,Auto Theft,0,9,2018
9396,Harrison,Burglary,0,9,2018
9397,Harrison,Homicide,0,9,2018
9398,Harrison,Larceny,3,9,2018
9399,Harrison,Rape,0,9,2018
9400,Harrison,Robbery,1,9,2018
9401,Hawthorne,Aggravated Assault,12,9,2018
9402,Hawthorne,Arson,0,9,2018
9403,Hawthorne,Auto Theft,6,9,2018
9404,Hawthorne,Burglary,5,9,2018
9405,Hawthorne,Homicide,2,9,2018
9406,Hawthorne,Larceny,17,9,2018
9407,Hawthorne,Rape,0,9,2018
9408,Hawthorne,Robbery,9,9,2018
9409,Hiawatha,Aggravated Assault,0,9,2018
9410,Hiawatha,Arson,0,9,2018
9411,Hiawatha,Auto Theft,2,9,2018
9412,Hiawatha,Burglary,7,9,2018
9413,Hiawatha,Homicide,0,9,2018
9414,Hiawatha,Larceny,13,9,2018
9415,Hiawatha,Rape,2,9,2018
9416,Hiawatha,Robbery,0,9,2018
9417,Holland,Aggravated Assault,0,9,2018
9418,Holland,Arson,0,9,2018
9419,Holland,Auto Theft,2,9,2018
9420,Holland,Burglary,5,9,2018
9421,Holland,Homicide,0,9,2018
9422,Holland,Larceny,3,9,2018
9423,Holland,Rape,1,9,2018
9424,Holland,Robbery,1,9,2018
9425,Howe,Aggravated Assault,1,9,2018
9426,Howe,Arson,0,9,2018
9427,Howe,Auto Theft,2,9,2018
9428,Howe,Burglary,6,9,2018
9429,Howe,Homicide,0,9,2018
9430,Howe,Larceny,9,9,2018
9431,Howe,Rape,0,9,2018
9432,Howe,Robbery,1,9,2018
9433,Humboldt Industrial Area,Aggravated Assault,0,9,2018
9434,Humboldt Industrial Area,Arson,0,9,2018
9435,Humboldt Industrial Area,Auto Theft,0,9,2018
9436,Humboldt Industrial Area,Burglary,0,9,2018
9437,Humboldt Industrial Area,Homicide,0,9,2018
9438,Humboldt Industrial Area,Larceny,0,9,2018
9439,Humboldt Industrial Area,Rape,0,9,2018
9440,Humboldt Industrial Area,Robbery,0,9,2018
9441,Jordan,Aggravated Assault,5,9,2018
9442,Jordan,Arson,0,9,2018
9443,Jordan,Auto Theft,2,9,2018
9444,Jordan,Burglary,13,9,2018
9445,Jordan,Homicide,0,9,2018
9446,Jordan,Larceny,19,9,2018
9447,Jordan,Rape,0,9,2018
9448,Jordan,Robbery,3,9,2018
9449,Keewaydin,Aggravated Assault,0,9,2018
9450,Keewaydin,Arson,0,9,2018
9451,Keewaydin,Auto Theft,1,9,2018
9452,Keewaydin,Burglary,0,9,2018
9453,Keewaydin,Homicide,0,9,2018
9454,Keewaydin,Larceny,7,9,2018
9455,Keewaydin,Rape,0,9,2018
9456,Keewaydin,Robbery,1,9,2018
9457,Kenny,Aggravated Assault,0,9,2018
9458,Kenny,Arson,0,9,2018
9459,Kenny,Auto Theft,0,9,2018
9460,Kenny,Burglary,0,9,2018
9461,Kenny,Homicide,0,9,2018
9462,Kenny,Larceny,0,9,2018
9463,Kenny,Rape,0,9,2018
9464,Kenny,Robbery,0,9,2018
9465,Kenwood,Aggravated Assault,0,9,2018
9466,Kenwood,Arson,0,9,2018
9467,Kenwood,Auto Theft,0,9,2018
9468,Kenwood,Burglary,0,9,2018
9469,Kenwood,Homicide,0,9,2018
9470,Kenwood,Larceny,1,9,2018
9471,Kenwood,Rape,0,9,2018
9472,Kenwood,Robbery,0,9,2018
9473,King Field,Aggravated Assault,1,9,2018
9474,King Field,Arson,1,9,2018
9475,King Field,Auto Theft,2,9,2018
9476,King Field,Burglary,5,9,2018
9477,King Field,Homicide,0,9,2018
9478,King Field,Larceny,4,9,2018
9479,King Field,Rape,0,9,2018
9480,King Field,Robbery,0,9,2018
9481,Lind - Bohanon,Aggravated Assault,7,9,2018
9482,Lind - Bohanon,Arson,0,9,2018
9483,Lind - Bohanon,Auto Theft,4,9,2018
9484,Lind - Bohanon,Burglary,8,9,2018
9485,Lind - Bohanon,Homicide,0,9,2018
9486,Lind - Bohanon,Larceny,11,9,2018
9487,Lind - Bohanon,Rape,1,9,2018
9488,Lind - Bohanon,Robbery,2,9,2018
9489,Linden Hills,Aggravated Assault,0,9,2018
9490,Linden Hills,Arson,0,9,2018
9491,Linden Hills,Auto Theft,1,9,2018
9492,Linden Hills,Burglary,4,9,2018
9493,Linden Hills,Homicide,0,9,2018
9494,Linden Hills,Larceny,16,9,2018
9495,Linden Hills,Rape,0,9,2018
9496,Linden Hills,Robbery,0,9,2018
9497,Logan Park,Aggravated Assault,0,9,2018
9498,Logan Park,Arson,0,9,2018
9499,Logan Park,Auto Theft,1,9,2018
9500,Logan Park,Burglary,5,9,2018
9501,Logan Park,Homicide,0,9,2018
9502,Logan Park,Larceny,4,9,2018
9503,Logan Park,Rape,0,9,2018
9504,Logan Park,Robbery,1,9,2018
9505,Longfellow,Aggravated Assault,3,9,2018
9506,Longfellow,Arson,0,9,2018
9507,Longfellow,Auto Theft,0,9,2018
9508,Longfellow,Burglary,8,9,2018
9509,Longfellow,Homicide,1,9,2018
9510,Longfellow,Larceny,35,9,2018
9511,Longfellow,Rape,0,9,2018
9512,Longfellow,Robbery,1,9,2018
9513,Loring Park,Aggravated Assault,5,9,2018
9514,Loring Park,Arson,0,9,2018
9515,Loring Park,Auto Theft,3,9,2018
9516,Loring Park,Burglary,5,9,2018
9517,Loring Park,Homicide,0,9,2018
9518,Loring Park,Larceny,27,9,2018
9519,Loring Park,Rape,1,9,2018
9520,Loring Park,Robbery,2,9,2018
9521,Lowry Hill,Aggravated Assault,1,9,2018
9522,Lowry Hill,Arson,0,9,2018
9523,Lowry Hill,Auto Theft,1,9,2018
9524,Lowry Hill,Burglary,1,9,2018
9525,Lowry Hill,Homicide,0,9,2018
9526,Lowry Hill,Larceny,11,9,2018
9527,Lowry Hill,Rape,0,9,2018
9528,Lowry Hill,Robbery,0,9,2018
9529,Lowry Hill East,Aggravated Assault,2,9,2018
9530,Lowry Hill East,Arson,0,9,2018
9531,Lowry Hill East,Auto Theft,5,9,2018
9532,Lowry Hill East,Burglary,3,9,2018
9533,Lowry Hill East,Homicide,0,9,2018
9534,Lowry Hill East,Larceny,39,9,2018
9535,Lowry Hill East,Rape,2,9,2018
9536,Lowry Hill East,Robbery,0,9,2018
9537,Lyndale,Aggravated Assault,1,9,2018
9538,Lyndale,Arson,0,9,2018
9539,Lyndale,Auto Theft,2,9,2018
9540,Lyndale,Burglary,7,9,2018
9541,Lyndale,Homicide,0,9,2018
9542,Lyndale,Larceny,20,9,2018
9543,Lyndale,Rape,0,9,2018
9544,Lyndale,Robbery,1,9,2018
9545,Lynnhurst,Aggravated Assault,0,9,2018
9546,Lynnhurst,Arson,0,9,2018
9547,Lynnhurst,Auto Theft,0,9,2018
9548,Lynnhurst,Burglary,4,9,2018
9549,Lynnhurst,Homicide,0,9,2018
9550,Lynnhurst,Larceny,9,9,2018
9551,Lynnhurst,Rape,0,9,2018
9552,Lynnhurst,Robbery,0,9,2018
9553,Marcy Holmes,Aggravated Assault,6,9,2018
9554,Marcy Holmes,Arson,0,9,2018
9555,Marcy Holmes,Auto Theft,3,9,2018
9556,Marcy Holmes,Burglary,17,9,2018
9557,Marcy Holmes,Homicide,0,9,2018
9558,Marcy Holmes,Larceny,47,9,2018
9559,Marcy Holmes,Rape,0,9,2018
9560,Marcy Holmes,Robbery,5,9,2018
9561,Marshall Terrace,Aggravated Assault,0,9,2018
9562,Marshall Terrace,Arson,0,9,2018
9563,Marshall Terrace,Auto Theft,0,9,2018
9564,Marshall Terrace,Burglary,1,9,2018
9565,Marshall Terrace,Homicide,0,9,2018
9566,Marshall Terrace,Larceny,6,9,2018
9567,Marshall Terrace,Rape,1,9,2018
9568,Marshall Terrace,Robbery,0,9,2018
9569,McKinley,Aggravated Assault,7,9,2018
9570,McKinley,Arson,0,9,2018
9571,McKinley,Auto Theft,3,9,2018
9572,McKinley,Burglary,4,9,2018
9573,McKinley,Homicide,0,9,2018
9574,McKinley,Larceny,8,9,2018
9575,McKinley,Rape,0,9,2018
9576,McKinley,Robbery,2,9,2018
9577,Mid - City Industrial,Aggravated Assault,0,9,2018
9578,Mid - City Industrial,Arson,0,9,2018
9579,Mid - City Industrial,Auto Theft,0,9,2018
9580,Mid - City Industrial,Burglary,7,9,2018
9581,Mid - City Industrial,Homicide,0,9,2018
9582,Mid - City Industrial,Larceny,1,9,2018
9583,Mid - City Industrial,Rape,0,9,2018
9584,Mid - City Industrial,Robbery,0,9,2018
9585,Midtown Phillips,Aggravated Assault,5,9,2018
9586,Midtown Phillips,Arson,0,9,2018
9587,Midtown Phillips,Auto Theft,1,9,2018
9588,Midtown Phillips,Burglary,2,9,2018
9589,Midtown Phillips,Homicide,0,9,2018
9590,Midtown Phillips,Larceny,13,9,2018
9591,Midtown Phillips,Rape,1,9,2018
9592,Midtown Phillips,Robbery,6,9,2018
9593,Minnehaha,Aggravated Assault,0,9,2018
9594,Minnehaha,Arson,0,9,2018
9595,Minnehaha,Auto Theft,1,9,2018
9596,Minnehaha,Burglary,2,9,2018
9597,Minnehaha,Homicide,0,9,2018
9598,Minnehaha,Larceny,5,9,2018
9599,Minnehaha,Rape,0,9,2018
9600,Minnehaha,Robbery,0,9,2018
9601,Morris Park,Aggravated Assault,2,9,2018
9602,Morris Park,Arson,0,9,2018
9603,Morris Park,Auto Theft,0,9,2018
9604,Morris Park,Burglary,6,9,2018
9605,Morris Park,Homicide,0,9,2018
9606,Morris Park,Larceny,0,9,2018
9607,Morris Park,Rape,0,9,2018
9608,Morris Park,Robbery,0,9,2018
9609,Near - North,Aggravated Assault,7,9,2018
9610,Near - North,Arson,0,9,2018
9611,Near - North,Auto Theft,1,9,2018
9612,Near - North,Burglary,3,9,2018
9613,Near - North,Homicide,0,9,2018
9614,Near - North,Larceny,20,9,2018
9615,Near - North,Rape,0,9,2018
9616,Near - North,Robbery,2,9,2018
9617,Nicollet Island - East Bank,Aggravated Assault,2,9,2018
9618,Nicollet Island - East Bank,Arson,0,9,2018
9619,Nicollet Island - East Bank,Auto Theft,0,9,2018
9620,Nicollet Island - East Bank,Burglary,0,9,2018
9621,Nicollet Island - East Bank,Homicide,0,9,2018
9622,Nicollet Island - East Bank,Larceny,1,9,2018
9623,Nicollet Island - East Bank,Rape,1,9,2018
9624,Nicollet Island - East Bank,Robbery,1,9,2018
9625,North Loop,Aggravated Assault,1,9,2018
9626,North Loop,Arson,0,9,2018
9627,North Loop,Auto Theft,2,9,2018
9628,North Loop,Burglary,6,9,2018
9629,North Loop,Homicide,0,9,2018
9630,North Loop,Larceny,25,9,2018
9631,North Loop,Rape,0,9,2018
9632,North Loop,Robbery,2,9,2018
9633,Northeast Park,Aggravated Assault,0,9,2018
9634,Northeast Park,Arson,0,9,2018
9635,Northeast Park,Auto Theft,1,9,2018
9636,Northeast Park,Burglary,1,9,2018
9637,Northeast Park,Homicide,0,9,2018
9638,Northeast Park,Larceny,15,9,2018
9639,Northeast Park,Rape,0,9,2018
9640,Northeast Park,Robbery,0,9,2018
9641,Northrop,Aggravated Assault,1,9,2018
9642,Northrop,Arson,0,9,2018
9643,Northrop,Auto Theft,0,9,2018
9644,Northrop,Burglary,5,9,2018
9645,Northrop,Homicide,0,9,2018
9646,Northrop,Larceny,5,9,2018
9647,Northrop,Rape,0,9,2018
9648,Northrop,Robbery,0,9,2018
